28.2633281,41.2866527,181.00
28.3895694,41.2470777,231.00
28.5072059,41.2127730,231.00
28.6229901,41.1931642,231.00
28.7529794,41.1612099,231.00
28.8782172,41.1319137,231.00
28.9859913,41.0968577,231.00
29.0558893,41.0258343,231.00
29.1750002,40.9855638,231.00
29.2857603,40.9854983,231.00
29.4772657,41.0659447,231.00
